antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedent_str,consequent_str
"frozenset({'target_appropriate', 'attendance_first', 'reason_treatment'})",frozenset({'uth_oui'}),0.13609850939727802,0.7077122488658457,0.10628645495787427,0.780952380952381,1.1034885749171464,1.0,0.009967872805037206,1.3343571247428783,0.10855762721168108,0.14411247803163443,0.25057544081934335,0.4655677655677656,"target_appropriate, attendance_first, reason_treatment",uth_oui
"frozenset({'target_inappropriate', 'age_adulte'})",frozenset({'reason_treatment'}),0.18016850291639663,0.7861309138042774,0.1561892417368762,0.8669064748201438,1.1027507754719554,1.0,0.014553211900460716,1.6069082692543477,0.11365358437341117,0.1928,0.3776869413560059,0.5327937155634107,"target_inappropriate, age_adulte",reason_treatment
"frozenset({'target_appropriate', 'reason_treatment'})","frozenset({'level_haut', 'uth_oui'})",0.26312378483473753,0.7070641607258588,0.20479585223590407,0.7783251231527093,1.1007842942480572,1.0,0.01875045414471893,1.3214661193922368,0.1242499137192031,0.2675698560541913,0.24326474562971326,0.5339838264709468,"target_appropriate, reason_treatment","level_haut, uth_oui"
"frozenset({'level_haut', 'target_inappropriate', 'attendance_review'})",frozenset({'reason_treatment'}),0.17239144523655217,0.7861309138042774,0.14906027219701878,0.8646616541353382,1.0998952451202202,1.0,0.013538027821168003,1.580254914668394,0.10974090088863171,0.18414731785428343,0.3671907040328089,0.5271370925252123,"level_haut, target_inappropriate, attendance_review",reason_treatment
"frozenset({'target_appropriate', 'reason_treatment'})",frozenset({'uth_oui'}),0.26312378483473753,0.7077122488658457,0.20479585223590407,0.7783251231527093,1.0997762500225554,1.0,0.018579926740419056,1.3185425217829623,0.12311991360787318,0.2673434856175973,0.24158684040938025,0.5338512062649994,"target_appropriate, reason_treatment",uth_oui
"frozenset({'level_haut', 'target_inappropriate', 'attendance_review', 'uth_oui'})",frozenset({'reason_treatment'}),0.1678548282566429,0.7861309138042774,0.14452365521710953,0.861003861003861,1.0952423392654225,1.0,0.012567785693254785,1.5386692590192261,0.10450106868949319,0.17854283426741394,0.3500877500877499,0.5224227878803311,"level_haut, target_inappropriate, attendance_review, uth_oui",reason_treatment
"frozenset({'target_inappropriate', 'uth_oui', 'attendance_review'})",frozenset({'reason_treatment'}),0.1678548282566429,0.7861309138042774,0.14452365521710953,0.861003861003861,1.0952423392654225,1.0,0.012567785693254785,1.5386692590192261,0.10450106868949319,0.17854283426741394,0.3500877500877499,0.5224227878803311,"target_inappropriate, uth_oui, attendance_review",reason_treatment
"frozenset({'uth_oui', 'attendance_first', 'spec_otology'})",frozenset({'reason_treatment'}),0.12119248217757615,0.7861309138042774,0.10434219053791316,0.8609625668449198,1.0951898109164973,1.0,0.009069033777446625,1.538212273792313,0.09890250829073462,0.12994350282485875,0.34989466861124624,0.4968456692427402,"uth_oui, attendance_first, spec_otology",reason_treatment
"frozenset({'level_haut', 'uth_oui', 'attendance_first', 'spec_otology'})",frozenset({'reason_treatment'}),0.12119248217757615,0.7861309138042774,0.10434219053791316,0.8609625668449198,1.0951898109164973,1.0,0.009069033777446625,1.538212273792313,0.09890250829073462,0.12994350282485875,0.34989466861124624,0.4968456692427402,"level_haut, uth_oui, attendance_first, spec_otology",reason_treatment
frozenset({'age_adulte'}),"frozenset({'level_haut', 'reason_treatment'})",0.3357096565132858,0.6694750486066104,0.24497731691510044,0.7297297297297296,1.0900028779990056,1.0,0.020228078303159924,1.2229423201555407,0.12429990966576333,0.3222506393861892,0.1822999470058291,0.5478271107506344,age_adulte,"level_haut, reason_treatment"
"frozenset({'target_inappropriate', 'attendance_review'})",frozenset({'reason_treatment'}),0.20609202851587816,0.7861309138042774,0.1762799740764744,0.8553459119496855,1.0880451295452307,1.0,0.014264659371509919,1.4784862915269514,0.10192677070828338,0.21604447974583,0.32363255193443846,0.5397916699072417,"target_inappropriate, attendance_review",reason_treatment
"frozenset({'target_appropriate', 'attendance_first'})","frozenset({'level_haut', 'uth_oui'})",0.19896305897602073,0.7070641607258588,0.15294880103694103,0.7687296416938111,1.0872134162544,1.0,0.012269152726611388,1.266638065593822,0.10014192858318247,0.20309810671256456,0.2105084892335187,0.4925224743757781,"target_appropriate, attendance_first","level_haut, uth_oui"
"frozenset({'target_appropriate', 'attendance_first'})",frozenset({'uth_oui'}),0.19896305897602073,0.7077122488658457,0.15294880103694103,0.7687296416938111,1.0862177995728486,1.0,0.012140207127793512,1.2638357689885262,0.0990894630025782,0.20292347377472056,0.20875795373292805,0.4924234289055136,"target_appropriate, attendance_first",uth_oui
frozenset({'target_appropriate'}),"frozenset({'level_haut', 'uth_oui'})",0.3869086195722618,0.7070641607258588,0.2968243681140635,0.7671691792294807,1.0850064560504937,1.0,0.0232551497386016,1.2581488924220308,0.12778926668943905,0.37235772357723573,0.2051815122811696,0.5934837646834846,target_appropriate,"level_haut, uth_oui"
frozenset({'target_appropriate'}),frozenset({'uth_oui'}),0.3869086195722618,0.7077122488658457,0.2968243681140635,0.7671691792294807,1.0840128603947699,1.0,0.023004398850998142,1.25536537717331,0.12641136663681618,0.3720552396425669,0.2034191653017489,0.5932915493217,target_appropriate,uth_oui
"frozenset({'level_haut', 'age_adulte_mature'})",frozenset({'reason_treatment'}),0.12248865845755022,0.7861309138042774,0.10434219053791316,0.851851851851852,1.083600500748069,1.0,0.008050069534019183,1.443616331821129,0.0879198510050737,0.12973408541498793,0.30729517396184125,0.4922903117462063,"level_haut, age_adulte_mature",reason_treatment
"frozenset({'level_haut', 'age_adulte'})",frozenset({'reason_treatment'}),0.28775113415424497,0.7861309138042774,0.24497731691510044,0.8513513513513513,1.082963837704151,1.0,0.018767254874206635,1.4387556707712248,0.10755809754899835,0.2955433932759969,0.3049549549549549,0.5814877119493772,"level_haut, age_adulte",reason_treatment
"frozenset({'attendance_review', 'target_appropriate'})","frozenset({'level_haut', 'uth_oui'})",0.18729747245625405,0.7070641607258588,0.14322747893713544,0.7647058823529411,1.081522618213188,1.0,0.010796148768779518,1.2449773169151,0.09274935590725045,0.19068162208800687,0.1967725143154604,0.48363616757427075,"attendance_review, target_appropriate","level_haut, uth_oui"
"frozenset({'attendance_first', 'age_adulte'})","frozenset({'level_haut', 'reason_treatment'})",0.21322099805573558,0.6694750486066104,0.1542449773169151,0.723404255319149,1.0805544684970445,1.0,0.011498839279601547,1.1949748242684086,0.09475239848822582,0.21174377224199292,0.16316228619107245,0.47690057877283687,"attendance_first, age_adulte","level_haut, reason_treatment"
"frozenset({'attendance_review', 'target_appropriate'})",frozenset({'uth_oui'}),0.18729747245625405,0.7077122488658457,0.14322747893713544,0.7647058823529411,1.080532212885154,1.0,0.010674763498231099,1.2422229423201554,0.09170653907496018,0.19051724137931036,0.19499152210773438,0.4835434173669467,"attendance_review, target_appropriate",uth_oui
"frozenset({'target_inappropriate', 'attendance_review'})","frozenset({'level_haut', 'reason_treatment'})",0.20609202851587816,0.6694750486066104,0.14906027219701878,0.7232704402515723,1.0803545879072374,1.0,0.011086801388916323,1.1943969834442938,0.0936858917480037,0.20517395182872436,0.16275743001603155,0.4729614543949052,"target_inappropriate, attendance_review","level_haut, reason_treatment"
"frozenset({'level_haut', 'attendance_first', 'age_adulte'})",frozenset({'reason_treatment'}),0.18211276733635776,0.7861309138042774,0.1542449773169151,0.8469750889679716,1.07739700105324,1.0,0.011080501115358438,1.3976096097906532,0.08783243883924417,0.18949044585987262,0.28449261296236417,0.521591419174835,"level_haut, attendance_first, age_adulte",reason_treatment
"frozenset({'level_haut', 'target_inappropriate', 'spec_rhinology'})",frozenset({'reason_treatment'}),0.14128321451717435,0.7861309138042774,0.118600129617628,0.8394495412844036,1.0678241073386932,1.0,0.007533027084035984,1.332098879733358,0.07396638828745226,0.14663461538461542,0.2493049763691965,0.4951575818540732,"level_haut, target_inappropriate, spec_rhinology",reason_treatment
"frozenset({'attendance_first', 'age_adulte'})",frozenset({'reason_treatment'}),0.21322099805573558,0.7861309138042774,0.17887232663642255,0.8389057750759878,1.0671324080315328,1.0,0.011252708592607102,1.3276024407243916,0.0799578587971254,0.21800947867298578,0.2467624574007554,0.5332204060870459,"attendance_first, age_adulte",reason_treatment
"frozenset({'attendance_first', 'uth_non'})",frozenset({'reason_treatment'}),0.1762799740764744,0.7861309138042774,0.14776409591704473,0.8382352941176472,1.0662795208767764,1.0,0.009184958810911609,1.3220998055735593,0.07546206192112886,0.18138424821002389,0.24362745098039287,0.5130995102080405,"attendance_first, uth_non",reason_treatment
"frozenset({'uth_oui', 'spec_rhinology'})","frozenset({'level_haut', 'reason_treatment'})",0.24432922877511343,0.6694750486066104,0.1743357096565133,0.713527851458886,1.0658020085199043,1.0,0.010763387346278575,1.153776913660258,0.0817014927276553,0.2357581069237511,0.13328132313933555,0.48696721711376056,"uth_oui, spec_rhinology","level_haut, reason_treatment"
frozenset({'age_adulte'}),frozenset({'reason_treatment'}),0.3357096565132858,0.7861309138042774,0.2812702527543746,0.8378378378378378,1.0657739355183709,1.0,0.017358513706665135,1.3188593648736229,0.09290322580645156,0.33461835003855056,0.24176904176904182,0.5978142198257614,age_adulte,reason_treatment
"frozenset({'target_inappropriate', 'uth_oui', 'spec_rhinology'})",frozenset({'reason_treatment'}),0.13869086195722619,0.7861309138042774,0.11600777705767984,0.836448598130841,1.064006749312356,1.0,0.006978603010942733,1.3076566984538465,0.06984291124926961,0.14342948717948717,0.2352732936845084,0.492008305660639,"target_inappropriate, uth_oui, spec_rhinology",reason_treatment
"frozenset({'level_haut', 'target_inappropriate', 'uth_oui', 'spec_rhinology'})",frozenset({'reason_treatment'}),0.13869086195722619,0.7861309138042774,0.11600777705767984,0.836448598130841,1.064006749312356,1.0,0.006978603010942733,1.3076566984538465,0.06984291124926961,0.14342948717948717,0.2352732936845084,0.492008305660639,"level_haut, target_inappropriate, uth_oui, spec_rhinology",reason_treatment
"frozenset({'target_appropriate', 'spec_rhinology'})","frozenset({'level_haut', 'uth_oui'})",0.1406351263771873,0.7070641607258588,0.10563836681788723,0.7511520737327188,1.0623534828318835,1.0,0.006200309217426203,1.1771680948609002,0.068298957147748,0.14235807860262006,0.15050364993271012,0.45027814502401287,"target_appropriate, spec_rhinology","level_haut, uth_oui"
"frozenset({'target_appropriate', 'spec_rhinology'})",frozenset({'uth_oui'}),0.1406351263771873,0.7077122488658457,0.10563836681788723,0.7511520737327188,1.0613806316571293,1.0,0.006109165259955585,1.1745637406687304,0.06729496895501945,0.14223385689354273,0.1486200660079492,0.450209736500059,"target_appropriate, spec_rhinology",uth_oui
"frozenset({'attendance_review', 'age_adulte'})",frozenset({'reason_treatment'}),0.12119248217757615,0.7861309138042774,0.10110174983797797,0.8342245989304813,1.0611777049874136,1.0,0.005828593077511435,1.290113519954843,0.06560112699493241,0.12540192926045016,0.22487441257494745,0.48141567951470476,"attendance_review, age_adulte",reason_treatment
"frozenset({'level_haut', 'target_inappropriate'})",frozenset({'reason_treatment'}),0.41801685029163965,0.7861309138042774,0.3486714193130266,0.834108527131783,1.0610300555353183,1.0,0.020055450807674124,1.2892108466938423,0.09883383975956511,0.4075757575757576,0.22433168898285194,0.6388184845057101,"level_haut, target_inappropriate",reason_treatment
"frozenset({'target_inappropriate', 'spec_rhinology'})","frozenset({'level_haut', 'reason_treatment'})",0.16720674011665587,0.6694750486066104,0.118600129617628,0.7093023255813954,1.0594903082014455,1.0,0.006659389150676931,1.1370058327932602,0.06742361421190288,0.16516245487364625,0.12049703602371208,0.44322812310047505,"target_inappropriate, spec_rhinology","level_haut, reason_treatment"
frozenset({'age_adulte_mature'}),"frozenset({'level_haut', 'reason_treatment'})",0.1471160077770577,0.6694750486066104,0.10434219053791316,0.7092511013215859,1.0594137941328239,1.0,0.005851694080556982,1.1368055146409002,0.06575544186222135,0.14649681528662423,0.12034205752785698,0.4325539146491763,age_adulte_mature,"level_haut, reason_treatment"
frozenset({'age_adulte_mature'}),frozenset({'reason_treatment'}),0.1471160077770577,0.7861309138042774,0.12248865845755022,0.8325991189427312,1.0591100086798304,1.0,0.006836216828534691,1.2775863833270793,0.06543799552918092,0.15107913669064746,0.21727406220798265,0.4942055776082164,age_adulte_mature,reason_treatment
"frozenset({'level_haut', 'target_inappropriate', 'uth_oui'})",frozenset({'reason_treatment'}),0.4102397926117952,0.7861309138042774,0.34154244977316917,0.8325434439178515,1.059039187110672,1.0,0.019040266728381383,1.2771616185084194,0.09452634651875656,0.39954510993176645,0.21701373928862094,0.6335017302029489,"level_haut, target_inappropriate, uth_oui",reason_treatment
"frozenset({'target_appropriate', 'spec_otology'})",frozenset({'level_haut'}),0.1218405703175632,0.8392741412832145,0.10823071937783539,0.8882978723404256,1.0584120594758892,1.0,0.005973079351105429,1.4388791161312227,0.06284552665885944,0.12689969604863222,0.3050145847632122,0.5086277006489772,"target_appropriate, spec_otology",level_haut
"frozenset({'target_inappropriate', 'uth_oui'})",frozenset({'reason_treatment'}),0.41088788075178223,0.7861309138042774,0.34154244977316917,0.831230283911672,1.0573687782981944,1.0,0.018530784606667683,1.2672243051223195,0.09209820412781344,0.3992424242424243,0.21087372144154512,0.6328451501998591,"target_inappropriate, uth_oui",reason_treatment
"frozenset({'uth_oui', 'age_adulte'})",frozenset({'reason_treatment'}),0.24044069993519118,0.7861309138042774,0.19961114711600778,0.8301886792452831,1.056043802205665,1.0,0.01059327996021589,1.2594512853748114,0.06986891095252881,0.24137931034482762,0.2060034305317327,0.5420522951049169,"uth_oui, age_adulte",reason_treatment
"frozenset({'level_haut', 'uth_oui', 'age_adulte'})",frozenset({'reason_treatment'}),0.24044069993519118,0.7861309138042774,0.19961114711600778,0.8301886792452831,1.056043802205665,1.0,0.01059327996021589,1.2594512853748114,0.06986891095252881,0.24137931034482762,0.2060034305317327,0.5420522951049169,"level_haut, uth_oui, age_adulte",reason_treatment
"frozenset({'target_inappropriate', 'spec_rhinology'})",frozenset({'reason_treatment'}),0.16720674011665587,0.7861309138042774,0.13869086195722619,0.8294573643410853,1.0551135310620732,1.0,0.007244474555085173,1.2540505508749193,0.06272228081021121,0.17024661893396978,0.20258397932816563,0.5029397291614742,"target_inappropriate, spec_rhinology",reason_treatment
frozenset({'target_inappropriate'}),frozenset({'reason_treatment'}),0.5035644847699287,0.7861309138042774,0.41607258587167856,0.8262548262548264,1.0510397336448452,1.0,0.020204977300114446,1.2309354072153824,0.09781972133427722,0.4762611275964391,0.1876096876096883,0.6777605541002079,target_inappropriate,reason_treatment
"frozenset({'spec_otology', 'age_adulte'})",frozenset({'level_haut'}),0.11730395333765392,0.8392741412832145,0.10304601425793908,0.8784530386740331,1.0466818831459714,1.0,0.004595839551353315,1.3223354739880984,0.05052687963501689,0.12072892938496582,0.24376225271787538,0.500616480726978,"spec_otology, age_adulte",level_haut
frozenset({'uth_non'}),frozenset({'reason_treatment'}),0.29228775113415423,0.7861309138042774,0.23979261179520414,0.8203991130820399,1.0435909575313995,1.0,0.010016174902314268,1.1908019490650732,0.05902138402138407,0.285935085007728,0.1602297923805687,0.5627139835814157,uth_non,reason_treatment
"frozenset({'level_haut', 'uth_oui', 'attendance_first', 'age_adulte'})",frozenset({'reason_treatment'}),0.15035644847699287,0.7861309138042774,0.12313674659753726,0.8189655172413793,1.0417673479830571,1.0,0.00493689435995312,1.1813720951763729,0.047187763458990825,0.15139442231075698,0.15352664576802533,0.4878009779117037,"level_haut, uth_oui, attendance_first, age_adulte",reason_treatment
"frozenset({'uth_oui', 'attendance_first', 'age_adulte'})",frozenset({'reason_treatment'}),0.15035644847699287,0.7861309138042774,0.12313674659753726,0.8189655172413793,1.0417673479830571,1.0,0.00493689435995312,1.1813720951763729,0.047187763458990825,0.15139442231075698,0.15352664576802533,0.4878009779117037,"uth_oui, attendance_first, age_adulte",reason_treatment
frozenset({'spec_otology'}),frozenset({'level_haut'}),0.2572909915748542,0.8392741412832145,0.22488658457550226,0.8740554156171284,1.04144208980481,1.0,0.008948908561609709,1.276163318211276,0.053578164370746806,0.25799256505576207,0.2164012350694722,0.5710045417853982,spec_otology,level_haut
"frozenset({'level_haut', 'target_inappropriate', 'spec_head_neck'})",frozenset({'reason_treatment'}),0.1607258587167855,0.7861309138042774,0.13156189241736876,0.8185483870967741,1.0412367364306039,1.0,0.0052103262323650035,1.1786562972564267,0.047187933887441226,0.16136724960254373,0.1515762463343107,0.49295102784352307,"level_haut, target_inappropriate, spec_head_neck",reason_treatment
"frozenset({'reason_treatment', 'spec_otology'})",frozenset({'level_haut'}),0.23071937783538563,0.8392741412832145,0.2015554115359689,0.8735955056179775,1.0408941043772504,1.0,0.007918603825778109,1.2715201267372358,0.05107041177601938,0.23208955223880598,0.2135397789054002,0.5568749728862088,"reason_treatment, spec_otology",level_haut
frozenset({'age_enfant'}),"frozenset({'level_haut', 'uth_oui'})",0.18600129617627997,0.7070641607258588,0.13674659753726506,0.735191637630662,1.0397806570706796,1.0,0.005231747162461775,1.1062182351536647,0.04700093579255576,0.18080548414738642,0.09601924084980391,0.4642960937924162,age_enfant,"level_haut, uth_oui"
"frozenset({'reason_treatment', 'attendance_first', 'spec_rhinology'})",frozenset({'level_haut'}),0.13156189241736876,0.8392741412832145,0.11471160077770577,0.8719211822660099,1.0388991384065276,1.0,0.004295106493523951,1.254898050750287,0.043114933805548546,0.1339894019682059,0.20312251708247278,0.5043003594727733,"reason_treatment, attendance_first, spec_rhinology",level_haut
frozenset({'age_enfant'}),frozenset({'uth_oui'}),0.18600129617627997,0.7077122488658457,0.13674659753726506,0.735191637630662,1.038828476981787,1.0,0.0051112019283877375,1.1037708496776615,0.04591798231050207,0.18065068493150685,0.09401484892264186,0.4642075404270526,age_enfant,uth_oui
"frozenset({'level_haut', 'target_inappropriate', 'uth_oui', 'spec_head_neck'})",frozenset({'reason_treatment'}),0.15878159429682437,0.7861309138042774,0.12961762799740764,0.8163265306122448,1.0384104177532512,1.0,0.004794508177545065,1.1643983581767117,0.04397149460708779,0.1589825119236884,0.14118738404452658,0.49060349613876875,"level_haut, target_inappropriate, uth_oui, spec_head_neck",reason_treatment
"frozenset({'reason_treatment', 'age_adulte'})",frozenset({'level_haut'}),0.2812702527543746,0.8392741412832145,0.24497731691510044,0.8709677419354838,1.0377631087308505,1.0,0.008914467066159976,1.2456254050550863,0.05062952943926775,0.2797927461139896,0.19719042663891703,0.5814298169136878,"reason_treatment, age_adulte",level_haut
"frozenset({'attendance_review', 'spec_rhinology'})","frozenset({'level_haut', 'uth_oui'})",0.1646143875567077,0.7070641607258588,0.12054439403758911,0.7322834645669292,1.0356676313719264,1.0,0.004151460256404324,1.094201517288704,0.04122558956263494,0.16048317515099222,0.08609156156365408,0.4513846287087625,"attendance_review, spec_rhinology","level_haut, uth_oui"
"frozenset({'attendance_review', 'spec_rhinology'})",frozenset({'uth_oui'}),0.1646143875567077,0.7077122488658457,0.12054439403758911,0.7322834645669292,1.0347192177900841,1.0,0.004044775624157615,1.091780717471694,0.040166170324582834,0.16034482758620688,0.08406515704383981,0.4513065674482998,"attendance_review, spec_rhinology",uth_oui
"frozenset({'target_inappropriate', 'uth_oui', 'spec_head_neck'})",frozenset({'reason_treatment'}),0.1594296824368114,0.7861309138042774,0.12961762799740764,0.8130081300813008,1.0341892371932788,1.0,0.004285026055831337,1.1437346783510385,0.03932922127987657,0.15885623510722793,0.12567134762256715,0.48894429587329674,"target_inappropriate, uth_oui, spec_head_neck",reason_treatment
"frozenset({'target_inappropriate', 'reason_treatment', 'age_adulte'})",frozenset({'level_haut'}),0.1561892417368762,0.8392741412832145,0.13545042125729098,0.8672199170124482,1.033297553629504,1.0,0.004364829520897784,1.2104666234607908,0.038189314929552506,0.1574981160512434,0.17387230625083663,0.5143049392012048,"target_inappropriate, reason_treatment, age_adulte",level_haut
"frozenset({'level_haut', 'target_inappropriate', 'uth_oui', 'attendance_first'})",frozenset({'reason_treatment'}),0.24108878807517822,0.7861309138042774,0.19572261827608556,0.8118279569892474,1.0326879947521919,1.0,0.006195268998579945,1.1365614294972692,0.04170884679987123,0.23538581449727206,0.12015314434669311,0.5303987270519197,"level_haut, target_inappropriate, uth_oui, attendance_first",reason_treatment
"frozenset({'level_haut', 'target_inappropriate', 'attendance_first'})",frozenset({'reason_treatment'}),0.24432922877511343,0.7861309138042774,0.1983149708360337,0.8116710875331564,1.0324884485273376,1.0,0.0062402109499594405,1.1356147252927804,0.041640040807632325,0.23831775700934582,0.1194196607989709,0.5319690969405271,"level_haut, target_inappropriate, attendance_first",reason_treatment
"frozenset({'attendance_first', 'spec_otology'})",frozenset({'level_haut'}),0.1678548282566429,0.8392741412832145,0.14517174335709657,0.8648648648648648,1.0304914953563602,1.0,0.004295526511761127,1.189371354504212,0.03555782710280363,0.16842105263157894,0.1592197035745418,0.518918918918919,"attendance_first, spec_otology",level_haut
frozenset({'attendance_review'}),"frozenset({'level_haut', 'uth_oui'})",0.4270900842514582,0.7070641607258588,0.31108230719377833,0.7283763277693474,1.030141772454723,1.0,0.009102215218184717,1.078462112188039,0.05107230392156832,0.3779527559055117,0.07275370298252855,0.5841698320789908,attendance_review,"level_haut, uth_oui"
"frozenset({'target_inappropriate', 'uth_oui', 'attendance_first'})",frozenset({'reason_treatment'}),0.24173687621516526,0.7861309138042774,0.19572261827608556,0.8096514745308311,1.029919394230068,1.0,0.005685786876866217,1.1235657626902047,0.0383115412916739,0.23520249221183803,0.1099764400032497,0.5293104858227116,"target_inappropriate, uth_oui, attendance_first",reason_treatment
frozenset({'attendance_review'}),frozenset({'uth_oui'}),0.4270900842514582,0.7077122488658457,0.31108230719377833,0.7283763277693474,1.0291984191832446,1.0,0.008825423199875337,1.0760761340637295,0.04951923076923077,0.37765538945712024,0.07069772449690248,0.5839683836648935,attendance_review,uth_oui
"frozenset({'target_inappropriate', 'spec_head_neck'})",frozenset({'reason_treatment'}),0.19572261827608556,0.7861309138042774,0.15813350615683733,0.8079470198675496,1.0277512379683669,1.0,0.004269905399292423,1.1135942074329002,0.03357287222097452,0.19197482297403617,0.10200682319887587,0.5045505915496034,"target_inappropriate, spec_head_neck",reason_treatment
"frozenset({'reason_treatment', 'attendance_first', 'age_adulte'})",frozenset({'level_haut'}),0.17887232663642255,0.8392741412832145,0.1542449773169151,0.8623188405797102,1.027457892675284,1.0,0.004122058979800919,1.167377289627179,0.03254561493105542,0.1785446361590398,0.1433789153810194,0.523051312181747,"reason_treatment, attendance_first, age_adulte",level_haut
"frozenset({'attendance_review', 'reason_treatment'})","frozenset({'level_haut', 'uth_oui'})",0.33506156837329876,0.7070641607258588,0.24303305249513935,0.7253384912959382,1.0258453639501672,1.0,0.006123025861782927,1.0665340063713455,0.03788953866146853,0.30413625304136255,0.06238338953458533,0.5345299239247794,"attendance_review, reason_treatment","level_haut, uth_oui"
"frozenset({'attendance_review', 'age_adulte'})",frozenset({'level_haut'}),0.12119248217757615,0.8392741412832145,0.10434219053791316,0.8609625668449198,1.025841884665414,1.0,0.0026284741283466584,1.1559898300014955,0.028664871104270934,0.12187736563209689,0.13494048645851292,0.49264344558462203,"attendance_review, age_adulte",level_haut
"frozenset({'attendance_review', 'reason_treatment'})",frozenset({'uth_oui'}),0.33506156837329876,0.7077122488658457,0.24303305249513935,0.7253384912959382,1.0249059451187112,1.0,0.005905876433154766,1.0641744178616748,0.03654580896686183,0.30388978930307947,0.06030441700583744,0.5343725423512657,"attendance_review, reason_treatment",uth_oui
"frozenset({'target_inappropriate', 'attendance_first'})",frozenset({'reason_treatment'}),0.2961762799740765,0.7861309138042774,0.23849643551523006,0.8052516411378555,1.0243225740113036,1.0,0.005663105892057818,1.0981817122634294,0.03373718872607886,0.2826420890937019,0.08940388568397306,0.554315845300997,"target_inappropriate, attendance_first",reason_treatment
frozenset({'spec_otology'}),"frozenset({'level_haut', 'uth_oui'})",0.2572909915748542,0.7070641607258588,0.18600129617627997,0.7229219143576826,1.0224276020659067,1.0,0.004080057156081701,1.0572320744712187,0.029534633416640713,0.23896752706078267,0.05413388020775265,0.49299166295336005,spec_otology,"level_haut, uth_oui"
frozenset({'age_tout_petit'}),"frozenset({'level_haut', 'uth_oui'})",0.1659105638366818,0.7070641607258588,0.11989630589760207,0.72265625,1.0220518732813932,1.0,0.002586892322864645,1.0562193641433826,0.025867825867825732,0.15920826161790014,0.05322697732300871,0.4461127262832264,age_tout_petit,"level_haut, uth_oui"
"frozenset({'attendance_review', 'spec_head_neck'})","frozenset({'level_haut', 'uth_oui'})",0.15878159429682437,0.7070641607258588,0.11471160077770577,0.7224489795918367,1.0217587309901046,1.0,0.0024428260675078417,1.0554305973847735,0.025314912990868077,0.15271786022433131,0.052519414845584124,0.44234272994257284,"attendance_review, spec_head_neck","level_haut, uth_oui"
frozenset({'spec_otology'}),frozenset({'uth_oui'}),0.2572909915748542,0.7077122488658457,0.18600129617627997,0.7229219143576826,1.0214913130530259,1.0,0.003913309915916541,1.0548930654569022,0.02832758694079082,0.2387687188019967,0.05203661608404504,0.4928712135890977,spec_otology,uth_oui
frozenset({'age_adulte'}),frozenset({'level_haut'}),0.3357096565132858,0.8392741412832145,0.28775113415424497,0.8571428571428571,1.0212906784335356,1.0,0.0059987004635740915,1.1250810110174978,0.03138211382113802,0.3243243243243243,0.11117511520737287,0.6,age_adulte,level_haut
"frozenset({'attendance_first', 'spec_otology'})","frozenset({'level_haut', 'uth_oui'})",0.1678548282566429,0.7070641607258588,0.12119248217757615,0.722007722007722,1.0211346609146792,1.0,0.0025083489125097697,1.0537553107222581,0.024872140869941745,0.16079105760963028,0.05101308641131636,0.4467050525712304,"attendance_first, spec_otology","level_haut, uth_oui"
frozenset({'age_tout_petit'}),frozenset({'uth_oui'}),0.1659105638366818,0.7077122488658457,0.11989630589760207,0.72265625,1.0211159283424909,1.0,0.002479367654143541,1.0538825956386408,0.024792624792624774,0.1590713671539123,0.05112770232815977,0.44603508470695974,age_tout_petit,uth_oui
"frozenset({'attendance_review', 'spec_head_neck'})",frozenset({'uth_oui'}),0.15878159429682437,0.7077122488658457,0.11471160077770577,0.7224489795918367,1.020823054496524,1.0,0.002339921599395861,1.0530955739392323,0.024248517928495104,0.15258620689655175,0.0504185709760624,0.4422684458398744,"attendance_review, spec_head_neck",uth_oui
"frozenset({'reason_treatment', 'attendance_first', 'spec_otology'})",frozenset({'level_haut'}),0.14906027219701878,0.8392741412832145,0.12767336357744652,0.8565217391304347,1.0205506127245256,1.0,0.002570931629851364,1.1202105304503225,0.023664178210089617,0.1483433734939759,0.10731065918653529,0.5043226456269934,"reason_treatment, attendance_first, spec_otology",level_haut
"frozenset({'attendance_first', 'spec_otology'})",frozenset({'uth_oui'}),0.1678548282566429,0.7077122488658457,0.12119248217757615,0.722007722007722,1.0201995559138417,1.0,0.002399564189077094,1.0514239936631384,0.02379345960984228,0.16065292096219932,0.04890890256743928,0.4466265716265716,"attendance_first, spec_otology",uth_oui
"frozenset({'target_inappropriate', 'reason_treatment', 'spec_rhinology'})",frozenset({'level_haut'}),0.13869086195722619,0.8392741412832145,0.118600129617628,0.8551401869158879,1.0189044852596254,1.0,0.0022004755446481533,1.1095268956578097,0.021541320767905575,0.13800904977375564,0.09871495327102818,0.4982264641143146,"target_inappropriate, reason_treatment, spec_rhinology",level_haut
"frozenset({'reason_treatment', 'attendance_first'})",frozenset({'level_haut'}),0.4497731691510045,0.8392741412832145,0.3843162670123137,0.8544668587896255,1.0181022108976001,1.0,0.006833276700874358,1.1043935242519722,0.032314577014521624,0.424785100286533,0.09452565771125837,0.6561909583523418,"reason_treatment, attendance_first",level_haut
